client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_07162,26,72000,RENT,8,PERSONAL,A,7000,9.32,0,0.1,N,2,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.09722222222,6801.224258,0.1916836703,15,0.8047521194,0
CUST_07163,23,66348,RENT,0,VENTURE,E,7000,17.04,1,0.11,N,4,Female,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.1055043106,17378.21093,0.3674294768,6,0.06753898752,1
CUST_07164,21,45996,MORTGAGE,2,EDUCATION,C,17000,13.16,1,0.37,Y,4,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Part-time,36,0.3695973563,11406.89391,0.6175948759,6,0.4531579915,0
CUST_07165,25,72700,RENT,4,HOMEIMPROVEMENT,D,7000,14.84,0,0.1,Y,2,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.09628610729,16131.35406,0.3181754341,4,0.5465552971,1
CUST_07166,26,51996,MORTGAGE,10,PERSONAL,B,1500,9.7,0,0.03,N,3,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.02884837295,7825.248279,0.1793454935,1,0.6700218974,1
CUST_07167,23,75000,RENT,2,PERSONAL,B,7000,6,0,0.09,N,3,Female,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.09333333333,18438.27691,0.3391770255,2,0.4326704916,2
CUST_07168,26,75000,RENT,0,DEBTCONSOLIDATION,A,7000,8.9,0,0.09,N,4,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.09333333333,12156.09246,0.2554145661,14,0.9043577162,2
CUST_07169,25,75000,RENT,4,MEDICAL,A,7000,7.49,0,0.09,N,2,Female,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.09333333333,5096.565177,0.1612875357,8,0.9006147994,0
CUST_07170,24,75000,RENT,2,HOMEIMPROVEMENT,B,7000,10.74,0,0.09,N,3,Female,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.09333333333,21867.11547,0.3848948729,8,0.7656355473,0
CUST_07171,23,46000,MORTGAGE,5,PERSONAL,B,9500,12.69,1,0.21,N,4,Female,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.2065217391,6293.082392,0.3433278781,12,0.8413094506,0
CUST_07172,22,75000,RENT,5,EDUCATION,B,7000,10.99,0,0.09,N,2,Male,Divorced,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,12,0.09333333333,16781.31871,0.3170842495,4,0.8595621438,0
CUST_07173,22,52000,MORTGAGE,6,VENTURE,A,12000,6.62,0,0.23,N,3,Male,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.2307692308,8846.153182,0.4008875612,8,0.7256086684,1
CUST_07174,23,75800,RENT,0,PERSONAL,A,7000,6.54,0,0.09,N,2,Female,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,36,0.09234828496,7711.020039,0.1940767815,2,0.5070601783,0
CUST_07175,22,76000,RENT,6,EDUCATION,B,7000,11.12,0,0.09,N,2,Female,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Unemployed,60,0.09210526316,11034.28158,0.2372931787,12,0.4500631981,2
CUST_07176,22,52000,MORTGAGE,5,EDUCATION,A,6000,7.9,0,0.12,N,4,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,60,0.1153846154,11136.45372,0.3295471869,9,0.825302926,0
CUST_07177,24,78300,RENT,2,VENTURE,A,7000,6.03,0,0.09,N,3,Male,Single,PhD,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.08939974457,11702.44537,0.2388562628,15,0.2041422755,1
CUST_07178,24,52000,MORTGAGE,2,EDUCATION,B,18000,11.71,0,0.35,N,3,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.3461538462,14361.78638,0.6223420457,10,0.3352586125,0
CUST_07179,24,79000,RENT,3,PERSONAL,C,7000,12.54,0,0.09,N,3,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.08860759494,7655.13538,0.1855080428,3,0.5450818606,0
CUST_07180,22,80000,RENT,4,DEBTCONSOLIDATION,A,7000,6.62,0,0.09,N,3,Female,Married,Master,USA,California,Los Angeles,34.0522,-118.2437,Part-time,60,0.0875,18945.71358,0.3243214197,4,0.1401384715,0
CUST_07181,23,74000,RENT,7,HOMEIMPROVEMENT,A,7000,6.03,1,0.09,N,3,Male,Widowed,PhD,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.09459459459,21836.25873,0.3896791721,8,0.6842752007,1
CUST_07182,22,80000,RENT,4,PERSONAL,A,7000,7.51,0,0.09,N,2,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.0875,23598.67049,0.3824833811,8,0.629815878,0
CUST_07183,23,80000,RENT,1,VENTURE,A,7000,7.14,0,0.09,N,2,Male,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,12,0.0875,17932.01432,0.311650179,5,0.4377962124,0
CUST_07184,26,80400,RENT,6,VENTURE,B,7000,10.65,0,0.09,N,2,Female,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.08706467662,22433.96509,0.3660940932,2,0.9060050742,0
CUST_07185,23,52000,MORTGAGE,5,EDUCATION,B,12800,10.65,0,0.25,N,2,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,12,0.2461538462,4914.959628,0.3406723005,5,0.7311136904,1
CUST_07186,23,52000,OWN,7,EDUCATION,A,6000,,0,0.12,N,3,Female,Single,Master,USA,New York,New York City,40.7128,-74.006,Part-time,36,0.1153846154,9211.980602,0.2925380885,7,0.7140219276,0
CUST_07187,24,82000,RENT,8,EDUCATION,B,7000,10,0,0.09,N,4,Female,Married,High School,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.08536585366,16952.6986,0.2921060805,3,0.7273356447,0
CUST_07188,25,52000,MORTGAGE,8,HOMEIMPROVEMENT,B,14500,10.65,0,0.28,N,4,Male,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.2788461538,3332.024995,0.3429235576,11,0.6826311691,0
CUST_07189,23,76000,RENT,0,PERSONAL,D,7000,14.96,1,0.09,N,4,Female,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.09210526316,21011.63285,0.3685741165,12,0.2920311484,0
CUST_07190,23,52000,MORTGAGE,7,EDUCATION,A,22000,7.51,0,0.42,N,2,Male,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,36,0.4230769231,13557.6318,0.6838006116,3,0.4801888394,0
CUST_07191,26,83000,RENT,6,MEDICAL,C,7000,13.49,0,0.08,Y,3,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,36,0.0843373494,4380.07695,0.1371093608,11,0.4845940232,0
CUST_07192,23,52000,MORTGAGE,7,EDUCATION,A,8400,8.9,0,0.16,N,2,Male,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1615384615,12667.36897,0.405141711,14,0.5782050765,1
CUST_07193,21,52000,OWN,1,EDUCATION,B,13200,12.42,0,0.25,N,2,Female,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.2538461538,5445.416974,0.358565711,5,0.6367713148,0
CUST_07194,26,52000,MORTGAGE,2,EDUCATION,A,6000,8.9,0,0.12,N,4,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.1153846154,15142.01054,0.4065771258,13,0.6044093764,1
CUST_07195,26,52000,OWN,10,PERSONAL,A,10000,8.9,0,0.19,N,3,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.1923076923,3105.761881,0.2520338823,14,0.293853689,2
CUST_07196,24,52000,MORTGAGE,9,VENTURE,B,11300,,0,0.22,N,3,Female,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.2173076923,2976.142577,0.2745412034,5,0.509822441,0
CUST_07197,23,83236,RENT,6,EDUCATION,A,7000,6.92,0,0.08,N,2,Male,Single,Master,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.08409822673,5454.432538,0.1496279559,14,0.3778612648,1
CUST_07198,21,52000,MORTGAGE,5,DEBTCONSOLIDATION,A,5000,7.9,0,0.1,N,3,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.09615384615,12349.76807,0.3336493859,14,0.4830634279,0
CUST_07199,25,66300,RENT,3,MEDICAL,B,7000,9.25,1,0.09,N,3,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.1055806938,5703.978998,0.1916135596,15,0.9237719575,1
CUST_07200,21,52000,MORTGAGE,4,PERSONAL,D,2000,15.62,0,0.04,N,4,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.03846153846,5383.153063,0.1419837128,9,0.8323090631,0
CUST_07201,25,52000,MORTGAGE,8,EDUCATION,C,3900,,0,0.07,N,4,Male,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.075,11325.01399,0.2927887306,4,0.1799004087,1
CUST_07202,21,52000,MORTGAGE,5,DEBTCONSOLIDATION,A,13250,5.99,0,0.25,N,2,Male,Single,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,36,0.2548076923,15458.32974,0.5520832642,14,0.131931879,0
CUST_07203,26,52000,MORTGAGE,6,PERSONAL,B,3300,10.99,0,0.06,N,2,Male,Widowed,Master,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.06346153846,6929.089918,0.1967132677,12,0.8476993716,1
CUST_07204,26,85000,RENT,10,EDUCATION,B,7000,12.42,0,0.08,N,4,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.08235294118,12665.0981,0.2313540953,4,0.1905066916,0
CUST_07205,24,27311,RENT,1,MEDICAL,C,6250,12.87,0,0.23,Y,4,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.2288455201,1630.201468,0.2885358086,2,0.2438266429,1
CUST_07206,25,52000,MORTGAGE,3,PERSONAL,A,6000,8.49,0,0.12,N,3,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.1153846154,6261.144862,0.2357912473,13,0.7990315,1
CUST_07207,22,28500,RENT,2,HOMEIMPROVEMENT,D,6250,14.84,1,0.22,N,4,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,12,0.2192982456,3330.395188,0.3361542171,8,0.882852083,0
CUST_07208,24,29000,RENT,0,DEBTCONSOLIDATION,B,6250,10.99,0,0.22,N,2,Female,Divorced,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.2155172414,3334.704591,0.3305070549,13,0.5602051229,1
CUST_07209,22,29100,RENT,2,PERSONAL,D,6250,16.07,1,0.21,Y,3,Female,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Self-employed,60,0.2147766323,1754.758026,0.2750775954,13,0.1066291234,0
CUST_07210,25,29120,RENT,1,VENTURE,C,6250,15.96,0,0.21,Y,3,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.2146291209,1900.386952,0.2798896618,4,0.08291735445,0
CUST_07211,26,46000,MORTGAGE,8,HOMEIMPROVEMENT,B,7000,9.99,1,0.15,N,3,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.152173913,8578.077956,0.3386538686,4,0.6030769067,0
CUST_07212,24,46000,MORTGAGE,,MEDICAL,D,10000,15.99,1,0.22,N,3,Male,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.2173913043,13673.74421,0.5146466133,3,0.07999942434,0
CUST_07213,25,46000,MORTGAGE,5,MEDICAL,B,6000,10.99,1,0.13,N,3,Male,Married,Bachelor,UK,England,Manchester,53.4808,-2.2426,Unemployed,36,0.1304347826,6098.908187,0.2630197432,6,0.6230332284,0
CUST_07214,23,38400,RENT,3,DEBTCONSOLIDATION,A,6250,8.9,0,0.16,N,4,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.1627604167,10674.5942,0.4407446405,14,0.7126107784,0
CUST_07215,26,52000,OWN,10,VENTURE,A,8000,8.49,0,0.15,N,3,Female,Single,PhD,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.1538461538,10663.36545,0.3589108741,3,0.9368695902,1
CUST_07216,23,54000,RENT,3,DEBTCONSOLIDATION,A,6250,6.99,0,0.12,N,3,Male,Divorced,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.1157407407,8684.991335,0.2765739136,3,0.8580896895,0
CUST_07217,24,12624,RENT,,VENTURE,C,6300,13.85,1,0.5,N,3,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.4990494297,1032.778782,0.5808601697,5,0.5509737502,1
CUST_07218,21,30000,RENT,2,DEBTCONSOLIDATION,B,6300,11.71,0,0.21,N,3,Female,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.21,5179.479734,0.3826493245,6,0.07703733763,0
CUST_07219,24,90000,RENT,0,MEDICAL,C,7000,13.99,0,0.08,N,4,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Unemployed,36,0.07777777778,8742.672829,0.174918587,12,0.2636428806,0
CUST_07220,22,90000,RENT,2,PERSONAL,B,7000,8.88,0,0.08,N,3,Male,Divorced,PhD,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.07777777778,22242.20848,0.3249134276,14,0.4267043275,1
CUST_07221,24,46000,MORTGAGE,8,PERSONAL,C,29100,12.99,1,0.63,Y,2,Male,Widowed,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.6326086957,13543.20119,0.9270261127,14,0.3481016702,1
CUST_07222,22,52000,MORTGAGE,0,EDUCATION,C,20000,13.99,0,0.38,Y,3,Male,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.3846153846,5108.510543,0.482855972,11,0.442133025,0
CUST_07223,22,52000,MORTGAGE,6,VENTURE,C,2650,12.99,0,0.05,Y,3,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.05096153846,13679.77008,0.3140340401,11,0.799695248,0
CUST_07224,25,90000,RENT,3,PERSONAL,C,7000,13.16,0,0.08,N,2,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.07777777778,25924.55916,0.3658284351,6,0.8358500869,1
CUST_07225,25,95000,RENT,1,DEBTCONSOLIDATION,A,7000,6.99,0,0.07,N,2,Female,Divorced,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.07368421053,11027.25281,0.1897605559,3,0.1183248636,0
CUST_07226,22,70550,RENT,0,MEDICAL,E,7000,15.88,1,0.08,N,3,Male,Divorced,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,24,0.09922041106,12805.98433,0.2807368438,12,0.5349910934,0
CUST_07227,24,96000,RENT,6,DEBTCONSOLIDATION,B,7000,9.91,0,0.07,N,2,Male,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,36,0.07291666667,25230.37879,0.3357331124,13,0.8456885841,0
CUST_07228,26,97000,RENT,2,DEBTCONSOLIDATION,A,7000,7.91,0,0.07,N,4,Female,Divorced,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.07216494845,24681.75806,0.3266160625,12,0.9121389776,1
CUST_07229,26,99100,RENT,2,PERSONAL,A,7000,7.49,0,0.07,N,3,Male,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.07063572149,17595.54659,0.2481891684,10,0.7515622195,0
CUST_07230,26,100840,RENT,10,DEBTCONSOLIDATION,B,7000,9.99,0,0.07,N,3,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,60,0.06941689806,13486.72764,0.2031607263,6,0.9476280601,0
CUST_07231,24,52000,MORTGAGE,6,VENTURE,A,9000,5.79,0,0.17,N,2,Female,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.1730769231,9124.276989,0.3485437883,10,0.1610568974,0
CUST_07232,22,105000,RENT,6,MEDICAL,A,7000,7.74,0,0.07,N,3,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.06666666667,16983.36607,0.2284130102,3,0.723390199,0
CUST_07233,24,110000,RENT,1,MEDICAL,A,7000,7.51,0,0.06,N,2,Female,Widowed,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.06363636364,6407.858253,0.1218896205,4,0.7920337694,1
CUST_07234,24,52000,MORTGAGE,8,EDUCATION,A,3000,7.66,0,0.06,N,4,Male,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.05769230769,11165.43742,0.2724122581,4,0.6215708751,0
CUST_07235,24,52000,MORTGAGE,8,HOMEIMPROVEMENT,B,15000,10,0,0.29,N,2,Female,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.2884615385,3998.854772,0.3653625918,1,0.9062448609,0
CUST_07236,23,111000,RENT,7,EDUCATION,A,7000,8,0,0.06,N,3,Male,Divorced,High School,USA,California,Los Angeles,34.0522,-118.2437,Part-time,60,0.06306306306,18079.56207,0.2259420006,12,0.5327752712,1
CUST_07237,24,52000,MORTGAGE,8,MEDICAL,A,14500,7.29,0,0.28,N,4,Female,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.2788461538,3676.308175,0.349544388,3,0.3738438491,1
CUST_07238,22,115200,RENT,0,DEBTCONSOLIDATION,A,7000,7.66,0,0.06,N,2,Female,Married,High School,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.06076388889,28780.32796,0.3105931246,11,0.1212398276,0
CUST_07239,25,52000,MORTGAGE,9,DEBTCONSOLIDATION,B,8500,10.74,0,0.16,N,3,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.1634615385,6355.004683,0.285673167,8,0.2316477978,0
CUST_07240,22,52000,MORTGAGE,6,EDUCATION,C,9750,13.06,0,0.19,N,3,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.1875,13610.57205,0.4492417701,7,0.815367911,0
CUST_07241,26,52000,OWN,10,EDUCATION,D,5000,15.65,0,0.1,Y,4,Male,Divorced,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,36,0.09615384615,12986.5356,0.3458949154,8,0.2946207511,0
CUST_07242,24,118000,RENT,5,HOMEIMPROVEMENT,A,7000,8.49,0,0.06,N,2,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.0593220339,16209.07319,0.1966870609,7,0.6224995943,0
CUST_07243,26,52000,MORTGAGE,7,VENTURE,B,6500,10.74,0,0.13,N,2,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.125,2638.622742,0.175742745,13,0.7134177031,0
CUST_07244,23,120000,RENT,1,PERSONAL,B,7000,10.75,0,0.06,N,2,Female,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.05833333333,34452.07927,0.3454339939,2,0.2436396194,1
CUST_07245,25,52000,MORTGAGE,7,MEDICAL,A,6000,7.66,0,0.12,N,2,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.1153846154,9357.770408,0.2953417386,10,0.9061800345,0
CUST_07246,25,52000,MORTGAGE,9,HOMEIMPROVEMENT,A,24500,6.17,0,0.47,N,3,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.4711538462,10948.38151,0.6816996445,3,0.08858000235,0
CUST_07247,26,150000,RENT,3,MEDICAL,B,7000,9.63,0,0.05,N,4,Female,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.04666666667,39166.55358,0.3077770239,14,0.4408210286,2
CUST_07248,22,28000,RENT,0,EDUCATION,C,6975,12.29,0,0.25,N,4,Male,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,24,0.2491071429,3396.515481,0.3704112672,4,0.5808664945,0
CUST_07249,26,52000,MORTGAGE,10,HOMEIMPROVEMENT,B,10750,9.62,0,0.21,N,2,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,36,0.2067307692,5126.902754,0.305325053,2,0.5017742411,1
CUST_07250,24,25000,RENT,0,MEDICAL,D,6950,14.42,1,0.28,Y,3,Female,Widowed,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.278,6237.93113,0.5275172452,2,0.735406313,0
CUST_07251,23,30000,RENT,0,EDUCATION,C,6300,14.35,0,0.21,N,4,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,60,0.21,5255.340746,0.3851780249,6,0.2362261246,0
CUST_07252,24,52000,OWN,4,DEBTCONSOLIDATION,D,7000,14.09,0,0.13,Y,4,Female,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,12,0.1346153846,5021.941712,0.2311911868,5,0.5004537437,0
CUST_07253,22,30000,RENT,0,VENTURE,C,6300,13.22,0,0.21,Y,3,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.21,3921.821955,0.3407273985,9,0.5359448803,0
CUST_07254,26,37000,RENT,10,PERSONAL,B,6300,10.99,0,0.17,N,3,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.1702702703,3328.622917,0.2602330518,14,0.7321234162,1
CUST_07255,21,42504,RENT,0,EDUCATION,A,6300,6.99,0,0.15,N,3,Female,Divorced,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.1482213439,8248.757563,0.3422914917,8,0.3639559893,1
CUST_07256,24,46000,MORTGAGE,6,DEBTCONSOLIDATION,D,12000,14.83,1,0.26,Y,3,Male,Married,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,24,0.2608695652,11091.74583,0.5019944745,13,0.3543330471,0
CUST_07257,22,50724,RENT,7,EDUCATION,C,6300,15.96,0,0.12,Y,4,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,12,0.1242015614,4115.636371,0.2053394127,14,0.0601518707,1
CUST_07258,24,52000,MORTGAGE,0,EDUCATION,C,1200,13.98,0,0.02,Y,2,Female,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.02307692308,10964.64467,0.2339354745,5,0.9094305358,1
CUST_07259,24,46000,MORTGAGE,9,EDUCATION,A,12000,7.88,1,0.26,N,4,Female,Divorced,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.2608695652,11758.5672,0.5164905913,13,0.1340808673,1
CUST_07260,25,52000,MORTGAGE,5,HOMEIMPROVEMENT,A,12000,7.88,0,0.23,N,3,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,12,0.2307692308,15157.67709,0.522263021,11,0.7516658615,1
CUST_07261,22,52000,MORTGAGE,5,VENTURE,C,3000,14.35,0,0.06,N,2,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.05769230769,14424.67805,0.3350899625,11,0.6968737414,0
CUST_07262,25,54503,RENT,9,EDUCATION,A,6300,7.51,0,0.12,N,2,Male,Married,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.1155899675,7917.773304,0.260862215,12,0.5842017526,0
CUST_07263,24,58650,RENT,6,MEDICAL,D,6300,14.91,1,0.09,Y,2,Male,Married,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.1074168798,12131.62941,0.314264781,15,0.07366828504,1
CUST_07264,25,84000,RENT,5,VENTURE,A,6300,7.88,0,0.07,N,3,Male,Married,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,12,0.075,21018.35783,0.3252185456,6,0.2482879047,0
CUST_07265,25,25000,RENT,3,MEDICAL,A,6325,8.9,0,0.25,N,4,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.253,4045.006013,0.4148002405,3,0.5948492694,0
CUST_07266,26,55000,RENT,5,PERSONAL,B,6325,10.65,0,0.12,N,4,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,60,0.115,15114.24551,0.3898044637,13,0.8088975897,0
CUST_07267,22,60200,RENT,2,DEBTCONSOLIDATION,A,6325,7.51,0,0.11,N,3,Female,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.1050664452,5517.10994,0.1967127897,9,0.3778482163,0
CUST_07268,23,74415,RENT,1,PERSONAL,D,6350,12.92,1,0.09,Y,3,Female,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,12,0.08533225828,6355.789889,0.170742322,12,0.9320523961,0
CUST_07269,26,32000,RENT,7,DEBTCONSOLIDATION,B,6375,10.74,0,0.2,N,2,Male,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.19921875,7771.456194,0.4420767561,10,0.2439294564,0
CUST_07270,25,44000,RENT,4,EDUCATION,A,6375,,0,0.14,N,2,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,24,0.1448863636,7434.509115,0.3138524799,9,0.1042066978,0
CUST_07271,23,52000,OWN,2,EDUCATION,B,6000,10.75,0,0.12,N,4,Male,Widowed,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.1153846154,8887.899544,0.2863057605,12,0.9328484458,0
CUST_07272,24,52000,MORTGAGE,2,MEDICAL,A,4800,,0,0.09,N,2,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.09230769231,5934.962395,0.2064415845,1,0.4814264324,0
CUST_07273,25,18000,RENT,2,MEDICAL,A,6500,,1,0.36,N,3,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.3611111111,3362.422894,0.547912383,10,0.107092489,0
CUST_07274,22,20000,RENT,1,DEBTCONSOLIDATION,B,6500,10.99,1,0.33,N,2,Male,Married,High School,UK,England,London,51.5074,-0.1278,Part-time,36,0.325,5180.211662,0.5840105831,5,0.6614667064,0
CUST_07275,24,52000,MORTGAGE,8,EDUCATION,C,12000,13.85,0,0.23,Y,4,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.2307692308,2693.010369,0.2825578917,15,0.3119020284,0
CUST_07276,21,21000,RENT,6,EDUCATION,B,6500,11.89,1,0.31,N,4,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,12,0.3095238095,4183.298966,0.5087285222,3,0.3086999327,0
CUST_07277,22,52000,MORTGAGE,2,MEDICAL,B,18000,9.88,0,0.35,N,4,Female,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,36,0.3461538462,8135.027274,0.5025966783,3,0.4195154573,0
